lncipediaGeneID,ensemblGeneID
lnc-PMFBP1-1,ENSG00000261673.1
SH3RF3-AS1,ENSG00000259863.1
lnc-CTTNBP2-1,ENSG00000083622.8
lnc-RACK1-1,ENSG00000247049.2
lnc-GLDC-7,ENSG00000233367.1
lnc-CHAC2-4,ENSG00000231918.1
lnc-GPER1-1,ENSG00000226291.1
STARD13-IT1,ENSG00000230300.1
lnc-B4GALNT3-2,ENSG00000177406.4
lnc-PCDHGA1-1,ENSG00000246422.2
lnc-SOX13-3,ENSG00000231691.1
lnc-ESR1-2,ENSG00000226193.1
lnc-C2CD4A-2,ENSG00000259564.2
lnc-GXYLT1-1,ENSG00000257239.1
lnc-BHLHE41-1,ENSG00000256894.1
lnc-STAP1-2,ENSG00000249413.2
KIRREL3-AS2,ENSG00000254960.2
lnc-ARHGAP28-4,ENSG00000264254.1
lnc-DOCK8-4,ENSG00000227518.5
lnc-ADAMTS18-1,ENSG00000261063.1
lnc-LMX1A-2,ENSG00000233693.1
lnc-C15orf41-18,ENSG00000259460.1
lnc-KRT80-2,ENSG00000257989.1
lnc-CNBD1-1,ENSG00000254115.1
lnc-FBRSL1-3,ENSG00000255916.1
lnc-IQSEC3-1,ENSG00000255671.1
lnc-SMIM21-1,ENSG00000266774.1
lnc-PPP1R1B-1,ENSG00000214546.3
lnc-KAT7-1,ENSG00000262837.1
lnc-NTSR2-2,ENSG00000230790.2
lnc-PNLIPRP1-1,ENSG00000232767.1
LINC01228,ENSG00000261082.1
lnc-SPG11-4,ENSG00000259499.1
lnc-HNRNPA1P48-1,ENSG00000260478.1
lnc-ERCC6L2-5,ENSG00000228142.2
lnc-ACTG1-1,ENSG00000263271.1
SPATA17-AS1,ENSG00000234070.1
lnc-PSMD7-8,ENSG00000261227.2
lnc-NMNAT1-3,ENSG00000223989.1
SRD5A3-AS1,ENSG00000249700.8
lnc-RYR2-3,ENSG00000231877.1
RHOA-IT1,ENSG00000235908.1
lnc-C21orf2-2,ENSG00000260256.1
lnc-ESCO2-2,ENSG00000253397.1
lnc-PGBD5-2,ENSG00000227006.1
lnc-C8orf59-8,ENSG00000260493.1
lnc-EID1-2,ENSG00000259602.1
lnc-PRR14-1,ENSG00000260167.1
lnc-LRIF1-1,ENSG00000261654.1
FLNC-AS1,ENSG00000242902.1
lnc-ATP6V1G3-2,ENSG00000261573.1
lnc-PPFIA2-1,ENSG00000258026.1
lnc-RBM11-3,ENSG00000229047.1
lnc-NRBP2-1,ENSG00000255343.1
lnc-NPTX1-1,ENSG00000260369.2
lnc-G3BP1-1,ENSG00000253921.1
lnc-PHLDB1-1,ENSG00000255422.2
lnc-MDH1B-1,ENSG00000260171.1
DBH-AS1,ENSG00000225756.1
lnc-ERGIC2-2,ENSG00000257176.2
lnc-HIVEP1-1,ENSG00000229896.2
lnc-TTLL7-7,ENSG00000236676.1
lnc-MEP1A-2,ENSG00000225730.1
lnc-ZBTB10-1,ENSG00000260317.1
lnc-TP53TG3-31,ENSG00000261200.1
LINC01994,ENSG00000241098.1
NTM-IT,ENSG00000238262.1
TAB3-AS1,ENSG00000231542.1
lnc-ELAVL4-11,ENSG00000230114.1
LINC00442,ENSG00000232685.4
lnc-PRDM4-4,ENSG00000257579.1
lnc-UPB1-1,ENSG00000230947.2
lnc-AGRP-1,ENSG00000260894.1
lnc-CCDC32-1,ENSG00000259211.1
lnc-ARHGAP26-4,ENSG00000231185.6
lnc-ARAP2-2,ENSG00000251438.1
lnc-SLC25A47-3,ENSG00000258904.1
EP300-AS1,ENSG00000232754.1
lnc-PPIE-1,ENSG00000261798.1
lnc-CDH5-6,ENSG00000259846.1
lnc-ARHGAP28-17,ENSG00000265316.1
C6orf47-AS1,ENSG00000227198.1
lnc-AGRP-1,ENSG00000276075.1
lnc-ATP6V0D1-1,ENSG00000261320.1
lnc-KCNA3-3,ENSG00000259834.1
lnc-LPIN3-2,ENSG00000225458.1
lnc-THOC3-1,ENSG00000250820.1
lnc-NKX6-3-4,ENSG00000253133.1
KIF26B-AS1,ENSG00000232192.1
lnc-PANK3-9,ENSG00000254365.1
lnc-PRDM9-2,ENSG00000251294.1
lnc-DNAH6-1,ENSG00000228272.1
LINC01906,ENSG00000265786.1
lnc-MPLKIP-4,ENSG00000228554.1
lnc-CEP83-1,ENSG00000258172.1
lnc-CPPED1-8,ENSG00000261394.1
BACE2-IT1,ENSG00000224388.1
lnc-BANP-1,ENSG00000260166.1
lnc-IL3-2,ENSG00000223548.1
lnc-SSTR4-1,ENSG00000234646.6
lnc-TTC23-3,ENSG00000259341.1
CERNA3,ENSG00000253603.1
lnc-TMEM64-2,ENSG00000254251.1
lnc-MTHFR-1,ENSG00000177553.6
CECR3,ENSG00000241832.1
lnc-GGH-1,ENSG00000254050.1
lnc-C16orf58-1,ENSG00000260740.2
lnc-PARVA-7,ENSG00000254983.1
ITCH-AS1,ENSG00000236388.1
ZBTB46-AS1,ENSG00000231208.4
lnc-MED10-6,ENSG00000250579.1
TTLL7-IT1,ENSG00000233061.1
lnc-CCDC81-1,ENSG00000254733.1
lnc-ATMIN-1,ENSG00000261061.1
lnc-KTN1-1,ENSG00000258784.1
PRICKLE2-AS2,ENSG00000241101.1
lnc-DGLUCY-1,ENSG00000260810.1
lnc-RGS7-2,ENSG00000231440.1
lnc-TMEM94-2,ENSG00000265987.1
lnc-SLC2A12-3,ENSG00000234567.1
lnc-FAM83G-1,ENSG00000196893.3
lnc-TRIM55-1,ENSG00000253190.3
lnc-BCL11B-2,ENSG00000258383.1
lnc-MAST2-1,ENSG00000226957.1
lnc-ESCO1-1,ENSG00000264188.1
TRIM36-IT1,ENSG00000250472.1
NAV2-AS1,ENSG00000254894.1
lnc-FSIP1-2,ENSG00000259580.1
lnc-SUMO1-1,ENSG00000231903.1
lnc-ACSM5-2,ENSG00000263253.1
lnc-SERPINB8-3,ENSG00000263720.1
lnc-ARHGAP28-16,ENSG00000264000.1
lnc-ANKRD40-2,ENSG00000251239.1
NLGN4Y-AS1,ENSG00000228787.1
RASA2-IT1,ENSG00000250170.1
LINC01720,ENSG00000231175.1
lnc-STAT1-2,ENSG00000235852.1
lnc-CWF19L2-1,ENSG00000261098.1
lnc-SLC6A12-2,ENSG00000256694.1
lnc-C2CD4A-7,ENSG00000259575.1
lnc-PPP1R1A-2,ENSG00000257824.1
lnc-USP20-2,ENSG00000230684.1
lnc-FAM120B-4,ENSG00000232197.1
lnc-CPA6-1,ENSG00000255206.1
lnc-NPIPA7-2,ENSG00000260126.1
lnc-NKD1-3,ENSG00000260573.3
lnc-ADGRD2-3,ENSG00000227200.1
LINC00310,ENSG00000214955.5
lnc-JAG1-2,ENSG00000232900.1
lnc-ARL14EP-1,ENSG00000255480.1
lnc-SPDYE16-1,ENSG00000250614.1
GABRG3-AS1,ENSG00000228740.2
lnc-ACOT12-2,ENSG00000249772.1
lnc-MYEF2-4,ENSG00000259588.1
lnc-ZSCAN2-11,ENSG00000259774.1
lnc-RIIAD1-3,ENSG00000232937.1
lnc-SNRPN-8,ENSG00000261069.3
lnc-RDH14-1,ENSG00000260331.1
lnc-CRAMP1-1,ENSG00000260989.1
lnc-SLC35E3-1,ENSG00000256325.1
lnc-ATP10A-69,ENSG00000261529.1
LINC00525,ENSG00000146666.5
lnc-VIP-1,ENSG00000227627.2
lnc-TIMD4-1,ENSG00000254163.1
SMIM15-AS1,ENSG00000251279.1
lnc-RAB1A-4,ENSG00000232693.2
lnc-JMJD7-PLA2G4B-2,ENSG00000174171.5
lnc-KRR1-4,ENSG00000258088.1
lnc-BIN1-1,ENSG00000260634.1
SLC12A5-AS1,ENSG00000204044.6
lnc-GPT2-4,ENSG00000262038.1
FBXO36-IT1,ENSG00000231534.1
lnc-MAPT-1,ENSG00000262372.1
lnc-EID1-4,ENSG00000259705.1
lnc-INTS4-2,ENSG00000254459.1
CASK-AS1,ENSG00000233033.1
lnc-CLUAP1-1,ENSG00000262312.2
lnc-CHSY1-3,ENSG00000259376.1
PLCH1-AS1,ENSG00000239508.1
lnc-ZNF687-1,ENSG00000224645.1
lnc-PTP4A2-1,ENSG00000203325.3
lnc-TP53TG3F-36,ENSG00000259791.1
lnc-SMIM21-4,ENSG00000266460.1
LINC01979,ENSG00000262585.1
lnc-DKK4-1,ENSG00000254165.1
lnc-LRRC49-2,ENSG00000260586.1
lnc-CATSPER3-2,ENSG00000224186.8
lnc-IPMK-1,ENSG00000261076.1
lnc-C7orf25-1,ENSG00000261019.1
CCDC183-AS1,ENSG00000228544.1
lnc-PAPOLG-1,ENSG00000233953.1
lnc-CCL2-3,ENSG00000264791.1
lnc-CORIN-1,ENSG00000259959.1
lnc-ARFIP1-2,ENSG00000248571.1
WWTR1-AS1,ENSG00000241313.2
lnc-SLC39A3-1,ENSG00000261342.1
lnc-SRPRA-5,ENSG00000254694.1
lnc-NPIPA8-6,ENSG00000260242.1
lnc-ZNF727-4,ENSG00000227305.1
lnc-WDR17-1,ENSG00000249106.1
lnc-MIS18A-1,ENSG00000261610.1
lnc-ATG16L2-4,ENSG00000255808.1
lnc-ASB5-2,ENSG00000248980.1
lnc-KLHL25-1,ENSG00000259407.1
lnc-CTAGE1-7,ENSG00000266283.1
lnc-THEM6-1,ENSG00000253196.1
lnc-IGHMBP2-4,ENSG00000260895.1
lnc-FLRT1-2,ENSG00000256481.1
lnc-CREG1-2,ENSG00000233411.1
lnc-KCNT1-1,ENSG00000238058.1
lnc-C1QTNF8-2,ENSG00000260403.1
lnc-TMEM206-3,ENSG00000234915.1
lnc-EEF1B2-3,ENSG00000225610.1
lnc-RPL36AL-2,ENSG00000258450.1
lnc-EAPP-1,ENSG00000259002.2
lnc-INF2-1,ENSG00000256050.2
KCNQ1DN,ENSG00000237941.2
lnc-SLC47A2-4,ENSG00000264932.3
lnc-CCDC175-1,ENSG00000258782.3
lnc-MOCS2-2,ENSG00000248898.1
lnc-TUBB2A-1,ENSG00000228170.1
lnc-WDR4-5,ENSG00000225731.1
lnc-PEX7-1,ENSG00000234263.1
GACAT2,ENSG00000265962.1
lnc-FANCM-2,ENSG00000260046.1
DLGAP1-AS3,ENSG00000263724.1
lnc-TEFM-4,ENSG00000266340.1
lnc-ATP13A5-1,ENSG00000232130.1
lnc-ARCN1-1,ENSG00000255176.1
lnc-RPS25-5,ENSG00000254428.1
lnc-LINC02203-4,ENSG00000259443.1
lnc-HCRTR1-5,ENSG00000235790.7
lnc-SMAD3-2,ENSG00000259437.1
lnc-STPG1-1,ENSG00000232298.2
lnc-SNW1-4,ENSG00000258478.1
AFF2-IT1,ENSG00000223516.1
lnc-USP14-3,ENSG00000263884.1
lnc-TOPAZ1-1,ENSG00000261786.1
LINC02176,ENSG00000260340.1
lnc-AUNIP-3,ENSG00000233478.1
OCIAD1-AS1,ENSG00000248256.1
lnc-CDH11-2,ENSG00000260834.1
lnc-OR11H12-1,ENSG00000258364.1
lnc-TP53I11-5,ENSG00000255092.1
GRM7-AS2,ENSG00000237665.1
lnc-SLC22A31-2,ENSG00000261546.1
lnc-HACD1-3,ENSG00000235637.1
lnc-CDH5-8,ENSG00000260715.1
lnc-MFSD14B-5,ENSG00000230815.1
lnc-COA6-1,ENSG00000236358.1
LINC01220,ENSG00000259687.1
LINC02555,ENSG00000260943.1
lnc-PDCD11-1,ENSG00000234699.1
RORA-AS1,ENSG00000259274.1
lnc-HSPA14-1,ENSG00000236495.1
lnc-PAQR3-1,ENSG00000260278.1
lnc-HMG20A-1,ENSG00000259362.2
lnc-SCN8A-2,ENSG00000260473.2
LINC01975,ENSG00000263312.1
lnc-ALDH3A2-5,ENSG00000262681.2
lnc-IRX5-1,ENSG00000259711.1
lnc-CALN1-1,ENSG00000234215.2
lnc-BASP1-6,ENSG00000250415.1
lnc-POLD3-4,ENSG00000254631.5
lnc-STAB2-1,ENSG00000257754.1
LINC00502,ENSG00000224851.1
lnc-PANK1-2,ENSG00000240996.1
lnc-SRP9-1,ENSG00000227496.1
LIMS1-AS1,ENSG00000228763.1
NFIA-AS1,ENSG00000237853.6
lnc-COMMD7-4,ENSG00000260536.1
HTR3E-AS1,ENSG00000238020.1
lnc-DNASE1L2-1,ENSG00000261663.1
lnc-PHYHIP-1,ENSG00000254064.1
lnc-CDH19-3,ENSG00000263622.1
lnc-SNX2-1,ENSG00000260686.1
BOK-AS1,ENSG00000234235.1
lnc-TMEM151A-1,ENSG00000254458.1
lnc-HLCS-1,ENSG00000224269.1
lnc-TOX3-8,ENSG00000260975.1
lnc-PANK3-8,ENSG00000254297.1
lnc-KIF26B-2,ENSG00000226876.2
lnc-TUBA1C-2,ENSG00000257346.1
lnc-TMEM97-1,ENSG00000264486.1
lnc-ELAC2-4,ENSG00000227274.1
LINC01290,ENSG00000260468.1
lnc-TRAPPC8-1,ENSG00000263904.1
lnc-SLC35C1-2,ENSG00000255091.1
lnc-PRSS51-4,ENSG00000260093.1
lnc-TK2-2,ENSG00000260650.1
lnc-SH3TC1-2,ENSG00000251460.1
lnc-DMTF1-1,ENSG00000261462.1
lnc-POTEB2-3,ENSG00000260986.1
lnc-NOX4-1,ENSG00000255429.1
lnc-OMG-5,ENSG00000264107.1
UPP2-IT1,ENSG00000237327.1
lnc-STPG1-3,ENSG00000264443.1
lnc-SPPL3-3,ENSG00000256364.1
lnc-WWC2-1,ENSG00000248266.1
APOBEC3B-AS1,ENSG00000249310.2
lnc-SLC24A5-3,ENSG00000259554.1
lnc-MRPL37-1,ENSG00000225632.1
lnc-PSMB11-1,ENSG00000258457.5
lnc-MIER3-2,ENSG00000237705.1
lnc-SCRT1-2,ENSG00000254690.1
lnc-CYB561-6,ENSG00000264513.1
lnc-SSTR5-2,ENSG00000260532.1
lnc-TMEM263-1,ENSG00000257548.1
CACNA1C-IT3,ENSG00000256721.1
lnc-ZBED4-2,ENSG00000212939.2
CPNE8-AS1,ENSG00000257718.1
lnc-ADM-2,ENSG00000254865.1
lnc-SNW1-1,ENSG00000258723.1
lnc-TBC1D2B-1,ENSG00000261403.1
lnc-NOMO2-1,ENSG00000257527.1
lnc-CCT6B-5,ENSG00000264174.1
lnc-SLC35G1-2,ENSG00000231575.1
AGAP1-IT1,ENSG00000235529.1
lnc-BIN3-3,ENSG00000254230.1
lnc-B4GALT7-2,ENSG00000249849.1
lnc-NOS2-5,ENSG00000264734.1
lnc-DKK3-1,ENSG00000254680.1
lnc-TMIGD1-1,ENSG00000259928.1
lnc-RELL1-1,ENSG00000248936.1
lnc-ZNF624-1,ENSG00000266803.1
lnc-NPIPB2-6,ENSG00000261293.1
ZNF197-AS1,ENSG00000233509.2
LINC02168,ENSG00000261703.1
lnc-VAX2-2,ENSG00000235035.1
lnc-LRRC14-1,ENSG00000255456.1
lnc-C16orf58-5,ENSG00000261731.2
lnc-NTN1-2,ENSG00000265975.1
lnc-EEF1A1-1,ENSG00000223821.1
lnc-TP53TG3-32,ENSG00000261466.2
lnc-PGPEP1L-3,ENSG00000259921.1
lnc-TMEM94-1,ENSG00000265342.1
lnc-CASP9-2,ENSG00000236045.1
lnc-SMPD3-1,ENSG00000260084.1
lnc-RBP7-1,ENSG00000241326.1
lnc-PAPPA2-2,ENSG00000228686.2
lnc-F8A2-1,ENSG00000225393.1
LSAMP-AS1,ENSG00000240922.1
lnc-C14orf37-1,ENSG00000259969.1
LINC02464,ENSG00000257677.1
lnc-C9orf50-4,ENSG00000261334.1
lnc-CHD9-1,ENSG00000259926.1
lnc-SCAP-1,ENSG00000260236.1
lnc-RASSF10-1,ENSG00000255067.1
LINC01731,ENSG00000234283.1
LINC02164,ENSG00000261811.1
lnc-NIPSNAP1-1,ENSG00000234208.1
LUARIS,ENSG00000231638.1
lnc-S100A1-2,ENSG00000238279.1
lnc-NADSYN1-1,ENSG00000254682.1
lnc-TEX261-2,ENSG00000236469.1
HNF1A-AS1,ENSG00000241388.5
lnc-UBASH3A-2,ENSG00000231867.1
lnc-AHNAK-4,ENSG00000255126.1
lnc-ST3GAL4-7,ENSG00000255317.1
LINC02152,ENSG00000261319.1
lnc-METTL22-2,ENSG00000260058.1
lnc-DNAH9-1,ENSG00000264727.1
LINC01177,ENSG00000261397.1
lnc-TNFRSF25-1,ENSG00000231868.1
lnc-CLP1-3,ENSG00000254602.1
lnc-PLK1-2,ENSG00000261583.1
lnc-FAM184B-1,ENSG00000249502.1
lnc-CKB-1,ENSG00000260285.1
lnc-SERPINH1-1,ENSG00000255326.1
lnc-OR1D5-1,ENSG00000262884.1
lnc-SEMA6D-1,ENSG00000259730.1
lnc-RIMKLB-2,ENSG00000255829.1
lnc-CES1-3,ENSG00000259283.2
lnc-SMARCAL1-4,ENSG00000233581.1
lnc-ZNF778-2,ENSG00000261253.2
lnc-TMEM126B-2,ENSG00000254787.1
lnc-SMC5-1,ENSG00000232086.1
LINC01394,ENSG00000261730.1
lnc-NAIF1-2,ENSG00000230536.1
lnc-ATMIN-4,ENSG00000245059.2
lnc-CDH18-6,ENSG00000253104.1
lnc-STARD9-1,ENSG00000246283.2
lnc-BLOC1S6-1,ENSG00000259681.1
lnc-MVB12B-3,ENSG00000238010.1
lnc-DOPEY1-1,ENSG00000227215.1
lnc-AEBP2-3,ENSG00000253284.2
lnc-SLC52A1-1,ENSG00000227495.1
LINC01893,ENSG00000264260.1
lnc-DRD5-2,ENSG00000250413.1
lnc-TSEN15-2,ENSG00000230470.1
lnc-UCP2-1,ENSG00000255847.5
lnc-FBXO15-1,ENSG00000263655.1
lnc-GPR39-3,ENSG00000233729.1
SNHG25,ENSG00000266402.3
lnc-CCDC39-4,ENSG00000239774.1
lnc-MASTL-3,ENSG00000262412.1
lnc-GPC1-1,ENSG00000259889.1
lnc-TELO2-1,ENSG00000260646.1
lnc-FAM174B-4,ENSG00000258761.1
lnc-JMJD7-PLA2G4B-5,ENSG00000257797.1
lnc-BEGAIN-1,ENSG00000258576.1
NDFIP2-AS1,ENSG00000232132.1
lnc-KIAA1257-1,ENSG00000261159.1
lnc-ZSWIM8-1,ENSG00000224195.1
lnc-NCF4-2,ENSG00000234688.1
lnc-TNFRSF10A-1,ENSG00000250714.3
lnc-MPLKIP-3,ENSG00000203446.2
lnc-METTL26-3,ENSG00000261691.1
lnc-TCN2-1,ENSG00000223831.1
lnc-MRPS22-2,ENSG00000248790.1
lnc-RUNX3-1,ENSG00000261025.1
NUCB1-AS1,ENSG00000235191.1
lnc-TRPC7-1,ENSG00000279240.1
lnc-HDAC9-2,ENSG00000232821.1
lnc-TARBP1-3,ENSG00000236244.1
HTR2A-AS1,ENSG00000224517.6
lnc-SGMS1-1,ENSG00000229711.1
lnc-ZNF217-2,ENSG00000231703.2
lnc-PAPSS2-1,ENSG00000225913.2
lnc-EPB41L3-1,ENSG00000266288.1
lnc-ANKRD42-1,ENSG00000254676.1
NDUFB2-AS1,ENSG00000240889.1
ZNRF3-IT1,ENSG00000235786.1
lnc-ICMT-1,ENSG00000226944.1
lnc-CHSY1-5,ENSG00000259583.2
FOXN3-AS2,ENSG00000259073.1
lnc-EPCAM-6,ENSG00000225187.1
LINC02240,ENSG00000260192.2
DCST1-AS1,ENSG00000232093.1
SHANK2-AS1,ENSG00000226627.1
lnc-ZC2HC1A-1,ENSG00000261618.1
lnc-WDR73-3,ENSG00000259244.1
lnc-PRPF18-3,ENSG00000227175.1
lnc-KRTAP13-1-1,ENSG00000259981.1
lnc-BTBD10-4,ENSG00000203258.3
lnc-CD34-22,ENSG00000236911.6
lnc-HAPLN3-1,ENSG00000259676.1
lnc-CEMP1-3,ENSG00000260436.1
lnc-MRPS23-1,ENSG00000265542.5
lnc-RBBP9-11,ENSG00000179447.2
lnc-CDR2-1,ENSG00000261113.1
lnc-IL18-1,ENSG00000254638.1
lnc-ERMP1-1,ENSG00000225408.1
lnc-ZNF362-2,ENSG00000233246.1
lnc-KCNC2-1,ENSG00000257386.1
lnc-NUFIP2-1,ENSG00000264808.1
LINC02349,ENSG00000259284.1
lnc-COMMD3-2,ENSG00000260205.1
lnc-SLC9A3-6,ENSG00000260774.1
NRG3-AS1,ENSG00000229458.2
lnc-ANKS6-1,ENSG00000267026.5
lnc-NPIPB11-2,ENSG00000259807.1
lnc-SCIMP-1,ENSG00000263164.1
lnc-HIST2H2AA3-1,ENSG00000261716.1
lnc-SULF1-1,ENSG00000254557.1
lnc-ZNF33A-2,ENSG00000236514.1
lnc-SYNE1-1,ENSG00000233823.1
lnc-JOSD1-1,ENSG00000230912.1
lnc-ATP6V1C1-1,ENSG00000253263.1
lnc-ZNF841-1,ENSG00000260160.1
lnc-PLEKHA2-1,ENSG00000253586.1
lnc-ZNF454-1,ENSG00000254035.1
TPRG1-AS2,ENSG00000230115.1
lnc-C8A-1,ENSG00000236341.1
lnc-TMC7-1,ENSG00000260352.1
lnc-LEFTY2-1,ENSG00000248322.1
lnc-WDR4-2,ENSG00000233056.2
lnc-SUMF2-18,ENSG00000261275.1
lnc-GPT2-1,ENSG00000261173.1
lnc-OSBPL9-2,ENSG00000238140.1
lnc-PANK4-2,ENSG00000224387.1
lnc-PLPP3-12,ENSG00000260971.4
PAN3-AS1,ENSG00000261485.1
lnc-ZNF395-1,ENSG00000254370.1
lnc-GABPB1-1,ENSG00000259715.1
lnc-ATXN7-17,ENSG00000243410.1
lnc-SEMA6D-2,ENSG00000259255.1
lnc-LONP2-5,ENSG00000260052.1
lnc-HPGDS-2,ENSG00000250908.1
lnc-EXOSC9-1,ENSG00000261501.1
lnc-NEURL1B-2,ENSG00000253295.1
lnc-ZSCAN10-4,ENSG00000261889.1
CCDC39-AS1,ENSG00000243187.1
lnc-C12orf49-16,ENSG00000258337.1
VAV3-AS1,ENSG00000230489.1
ODF2-AS1,ENSG00000225951.1
lnc-SRR-1,ENSG00000225084.1
lnc-TRMT10A-1,ENSG00000248676.1
lnc-MORC1-1,ENSG00000261364.1
HLA-DQB1-AS1,ENSG00000223534.1
ATP2A1-AS1,ENSG00000260442.5
lnc-TRIML2-1,ENSG00000247130.2
MRPL23-AS1,ENSG00000226416.1
lnc-GABRA2-1,ENSG00000260878.1
lnc-ZPBP-1,ENSG00000228005.1
lnc-RAB11FIP4-2,ENSG00000266877.1
lnc-PLA2G15-2,ENSG00000262514.1
lnc-XYLT1-1,ENSG00000260945.1
lnc-CEP83-22,ENSG00000257283.1
lnc-SPOPL-2,ENSG00000241772.2
lnc-HNRNPH1-1,ENSG00000244945.1
lnc-CCL2-5,ENSG00000265689.1
lnc-YPEL5-3,ENSG00000230737.1
lnc-FGG-1,ENSG00000249041.1
lnc-ALDH1L2-1,ENSG00000257999.1
lnc-TMEM231-1,ENSG00000259992.1
lnc-SALL1-6,ENSG00000260850.2
NAV2-AS4,ENSG00000254622.1
lnc-LIPG-1,ENSG00000264464.1
lnc-CA8-7,ENSG00000254432.1
lnc-NCBP1-1,ENSG00000260677.1
lnc-ALYREF-1,ENSG00000263731.1
lnc-ANKRD34B-1,ENSG00000249655.1
lnc-PCDH12-1,ENSG00000254099.1
HMBOX1-IT1,ENSG00000259196.1
lnc-TMSB4X-2,ENSG00000261030.1
lnc-FAM174B-1,ENSG00000260337.3
lnc-AKAP13-1,ENSG00000259636.1
ZNF346-IT1,ENSG00000251666.1
lnc-SYT13-2,ENSG00000254664.1
lnc-OSBPL1A-1,ENSG00000265750.1
lnc-ASPSCR1-1,ENSG00000235296.1
LAMP5-AS1,ENSG00000225988.1
lnc-CCDC7-3,ENSG00000226842.1
lnc-PCDH18-4,ENSG00000251567.5
lnc-CDH19-4,ENSG00000263863.1
lnc-FAM71B-1,ENSG00000253980.1
lnc-SLC38A8-5,ENSG00000261103.1
lnc-ACER2-1,ENSG00000260912.1
ITFG2-AS1,ENSG00000258092.1
lnc-GLIPR1-1,ENSG00000257329.1
lnc-C1QBP-4,ENSG00000263220.1
NAV2-AS3,ENSG00000254542.1
XXYLT1-AS1,ENSG00000233303.1
lnc-SSPN-2,ENSG00000255968.1
lnc-DROSHA-5,ENSG00000254138.1
lnc-FAR2-3,ENSG00000257456.1
SNHG21,ENSG00000259442.1
lnc-PGAM2-1,ENSG00000228434.1
ITGB5-AS1,ENSG00000244286.1
lnc-C1orf53-1,ENSG00000224901.1
lnc-C5orf58-1,ENSG00000253647.1
lnc-KCNG4-2,ENSG00000260530.1
MID1IP1-AS1,ENSG00000238123.1
lnc-ZHX2-6,ENSG00000254018.1
lnc-NELL2-1,ENSG00000257947.1
lnc-TMBIM4-1,ENSG00000256072.1
lnc-KLHL31-4,ENSG00000228231.2
lnc-SPG11-3,ENSG00000259595.1
lnc-NPAP1-9,ENSG00000260780.1
lnc-CHAF1B-3,ENSG00000230479.1
lnc-POTEB2-2,ENSG00000260409.1
lnc-CDH8-3,ENSG00000261310.1
IFT74-AS1,ENSG00000234676.1
lnc-CPSF6-1,ENSG00000258140.1
lnc-OST4-3,ENSG00000230286.1
E2F3-IT1,ENSG00000224707.1
lnc-TMEM9-1,ENSG00000229821.1
lnc-DCLRE1B-12,ENSG00000231128.5
TRAPPC12-AS1,ENSG00000225234.1
lnc-RBL2-1,ENSG00000262714.1
lnc-FAM222B-1,ENSG00000265840.1
LINC00893,ENSG00000241769.7
lnc-DST-1,ENSG00000227602.1
lnc-TOR1AIP2-4,ENSG00000260360.1
lnc-NTRK3-3,ENSG00000259620.1
lnc-PDCD1-2,ENSG00000215023.2
lnc-ZNF750-1,ENSG00000263098.1
lnc-RACGAP1-2,ENSG00000257378.1
lnc-SLC39A8-3,ENSG00000260651.1
lnc-WRAP73-2,ENSG00000227589.1
lnc-NSMCE1-3,ENSG00000261482.1
lnc-HACD1-2,ENSG00000229190.1
lnc-GDE1-1,ENSG00000260592.1
lnc-ABCC11-1,ENSG00000261538.1
ASH1L-IT1,ENSG00000227773.1
SMCR5,ENSG00000226746.2
lnc-WDR73-6,ENSG00000259694.1
lnc-C17orf62-3,ENSG00000264812.1
lnc-COQ10B-2,ENSG00000231621.1
lnc-MAGEB1-2,ENSG00000241886.1
lnc-NINJ1-1,ENSG00000223446.1
lnc-SQSTM1-37,ENSG00000249412.1
lnc-PLEKHB1-1,ENSG00000255928.1
lnc-SLC16A7-10,ENSG00000257443.1
lnc-ESRP1-2,ENSG00000253704.1
lnc-PLXNA2-3,ENSG00000259815.1
lnc-MYO1D-3,ENSG00000265544.1
lnc-CD63-7,ENSG00000257509.1
lnc-CARD18-2,ENSG00000254998.1
TMEM202-AS1,ENSG00000261187.1
lnc-SNTG2-3,ENSG00000233296.1
lnc-LAMA5-1,ENSG00000226332.2
lnc-FAM83H-1,ENSG00000254548.1
lnc-ADAR-1,ENSG00000233875.1
lnc-CPLX1-1,ENSG00000260262.1
FAM215B,ENSG00000232300.1
lnc-OAZ3-4,ENSG00000226716.1
lnc-CHAC1-3,ENSG00000259463.1
lnc-NTMT1-2,ENSG00000227619.1
lnc-SYT1-1,ENSG00000257948.1
lnc-YIF1A-6,ENSG00000255320.1
lnc-ADCY9-1,ENSG00000262888.1
lnc-PAXIP1-1,ENSG00000236408.1
lnc-ADCYAP1-3,ENSG00000266602.1
GRTP1-AS1,ENSG00000225083.1
lnc-NAPG-1,ENSG00000265728.1
lnc-BMP3-1,ENSG00000251059.5
lnc-GLRB-2,ENSG00000248629.1
GK-AS1,ENSG00000243055.1
lnc-GOLGA8R-1,ENSG00000247728.2
lnc-MYBPH-2,ENSG00000234775.1
lnc-RAB3C-1,ENSG00000247345.2
lnc-USP28-1,ENSG00000256603.1
lnc-EXOC4-5,ENSG00000227197.1
LINC00112,ENSG00000232401.1
MIR4422HG,ENSG00000231090.2
lnc-PELI2-5,ENSG00000259868.2
lnc-RRP8-1,ENSG00000254400.1
lnc-PRDM9-21,ENSG00000253766.1
MATN1-AS1,ENSG00000186056.9
lnc-RASAL1-1,ENSG00000257452.1
